instance_folder,instance_id,noise_factor,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j10,7,1,45.0,reactive_quantile_0.5,2,60,1,True,"[0, 7, 1, 2, 11, 9, 3, 4, 1, 11, 3, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.02908468246459961,0.17247819900512695,quantile_0.5,"[0, 7, 1, 2, 11, 9, 3, 4, 1, 11, 3, 0]",45.0
j10,7,1,42.0,reactive_quantile_0.5,2,60,1,True,"[0, 10, 1, 5, 10, 7, 6, 4, 1, 7, 2, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 36, 29, 30, 29, 21, 41]",0.030998706817626953,0.20354294776916504,quantile_0.5,"[0, 10, 1, 5, 10, 7, 6, 4, 1, 7, 2, 0]",42.0
j10,7,1,40.0,reactive_quantile_0.5,2,60,1,True,"[0, 6, 1, 4, 11, 6, 3, 3, 2, 6, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 35, 29, 30, 29, 21, 40]",0.029999971389770508,0.25582051277160645,quantile_0.5,"[0, 6, 1, 4, 11, 6, 3, 3, 2, 6, 1, 0]",40.0
j10,7,1,45.0,reactive_quantile_0.5,2,60,1,True,"[0, 7, 1, 2, 6, 8, 4, 3, 1, 9, 3, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.03000187873840332,0.2290666103363037,quantile_0.5,"[0, 7, 1, 2, 6, 8, 4, 3, 1, 9, 3, 0]",43.0
j10,7,1,44.0,reactive_quantile_0.5,2,60,1,True,"[0, 11, 1, 3, 7, 8, 6, 2, 2, 9, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 38, 29, 30, 29, 21, 43]",0.030000686645507812,0.2047560214996338,quantile_0.5,"[0, 11, 1, 3, 7, 8, 6, 2, 2, 9, 1, 0]",44.0
j10,7,1,45.0,reactive_quantile_0.5,2,60,1,True,"[0, 8, 1, 2, 6, 8, 3, 4, 1, 10, 2, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.03123188018798828,0.26441097259521484,quantile_0.5,"[0, 8, 1, 2, 6, 8, 3, 4, 1, 10, 2, 0]",44.0
j10,7,1,45.0,reactive_quantile_0.5,2,60,1,True,"[0, 8, 1, 5, 8, 6, 2, 3, 3, 11, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.031008243560791016,0.1792125701904297,quantile_0.5,"[0, 8, 1, 5, 8, 6, 2, 3, 3, 11, 1, 0]",45.0
j10,7,1,42.0,reactive_quantile_0.5,2,60,1,True,"[0, 9, 1, 3, 7, 8, 2, 2, 3, 8, 2, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 37, 29, 30, 29, 21, 42]",0.03600001335144043,0.25568199157714844,quantile_0.5,"[0, 9, 1, 3, 7, 8, 2, 2, 3, 8, 2, 0]",42.0
j10,7,1,45.0,reactive_quantile_0.5,2,60,1,True,"[0, 9, 1, 2, 8, 5, 2, 3, 2, 11, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.029999256134033203,0.23996353149414062,quantile_0.5,"[0, 9, 1, 2, 8, 5, 2, 3, 2, 11, 1, 0]",45.0
j10,8,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 11, 9, 2, 6, 4, 2, 1, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 36, 34, 43]",0.031000614166259766,0.2314622402191162,quantile_0.5,"[0, 11, 9, 2, 6, 4, 2, 1, 1, 1, 2, 0]",40.0
j10,8,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 10, 11, 2, 7, 5, 1, 3, 2, 1, 3, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 30, 40, 30, 35, 32, 43]",0.0313262939453125,0.17481613159179688,quantile_0.5,"[0, 10, 11, 2, 7, 5, 1, 3, 2, 1, 3, 0]",41.0
j10,8,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 10, 9, 2, 8, 7, 2, 3, 1, 1, 1, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 31, 40, 34, 35, 34, 43]",0.032010793685913086,0.20429182052612305,quantile_0.5,"[0, 10, 9, 2, 8, 7, 2, 3, 1, 1, 1, 0]",39.0
j10,8,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 7, 7, 5, 6, 4, 2, 2, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 36, 34, 43]",0.03209853172302246,0.2322242259979248,quantile_0.5,"[0, 7, 7, 5, 6, 4, 2, 2, 1, 1, 2, 0]",36.0
j10,8,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 7, 6, 2, 7, 3, 1, 2, 2, 1, 3, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 38, 34, 43]",0.030979633331298828,0.20409512519836426,quantile_0.5,"[0, 7, 6, 2, 7, 3, 1, 2, 2, 1, 3, 0]",35.0
j10,8,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 7, 6, 4, 9, 4, 2, 1, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 36, 34, 43]",0.03200411796569824,0.26316070556640625,quantile_0.5,"[0, 7, 6, 4, 9, 4, 2, 1, 1, 1, 2, 0]",35.0
j10,8,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 9, 10, 4, 10, 3, 2, 2, 1, 1, 1, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 35, 34, 43]",0.029999494552612305,0.25340771675109863,quantile_0.5,"[0, 9, 10, 4, 10, 3, 2, 2, 1, 1, 1, 0]",39.0
j10,8,1,43.0,reactive_quantile_0.5,2,60,1,True,"[0, 10, 7, 5, 8, 5, 2, 1, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 36, 34, 43]",0.029512643814086914,0.2258305549621582,quantile_0.5,"[0, 10, 7, 5, 8, 5, 2, 1, 1, 1, 2, 0]",37.0
